feature_a,feature_b,encoded_feature_a,encoded_feature_b,correlation
V249,V255,V249,V255,1.0
V249,V256,V249,V256,1.0
V249,V257,V249,V257,1.0
V249,V258,V249,V258,1.0
V249,V259,V249,V259,1.0
V249,V260,V249,V260,1.0
V249,V261,V249,V261,1.0
V249,V262,V249,V262,1.0
V249,V269,V249,V269,1.0
V249,V273,V249,V273,1.0
V249,V274,V249,V274,1.0
V249,V275,V249,V275,1.0
V249,V302,V249,V302,1.0
V249,V303,V249,V303,1.0
V249,V304,V249,V304,1.0
V249,id_12,V249,id_12__NotFound,1.0
V249,id_15,V249,id_15____missing__,-1.0
V249,id_16,V249,id_16____missing__,-1.0
V249,id_17,V249,id_17____missing__,-1.0
V249,id_19,V249,id_19____missing__,-1.0
V249,id_20,V249,id_20____missing__,-1.0
V249,id_28,V249,id_28____missing__,-1.0
V249,id_29,V249,id_29____missing__,-1.0
V249,id_31,V249,id_31____missing__,-1.0
V249,id_36,V249,id_36,1.0
V249,id_37,V249,id_37,1.0
V249,id_38,V249,id_38,1.0
V249,DeviceType,V249,DeviceType____missing__,-1.0
V249,has_identity,V249,has_identity,1.0
V250,V251,V250,V251,1.0
V250,V252,V250,V252,1.0
V250,V253,V250,V253,1.0
V250,V254,V250,V254,1.0
V250,V255,V250,V255,1.0
V250,V256,V250,V256,1.0
V250,V257,V250,V257,1.0
V250,V258,V250,V258,1.0
V250,V259,V250,V259,1.0
V250,V260,V250,V260,1.0
V250,V261,V250,V261,1.0
V250,V262,V250,V262,1.0
V250,V269,V250,V269,1.0
V250,V273,V250,V273,1.0
V250,V274,V250,V274,1.0
V250,V275,V250,V275,1.0
V250,V302,V250,V302,1.0
V250,V303,V250,V303,1.0
V250,V304,V250,V304,1.0
V250,id_12,V250,id_12__NotFound,1.0
V250,id_15,V250,id_15____missing__,-1.0
V250,id_16,V250,id_16____missing__,-1.0
V250,id_17,V250,id_17____missing__,-1.0
V250,id_19,V250,id_19____missing__,-1.0
V250,id_20,V250,id_20____missing__,-1.0
V250,id_28,V250,id_28____missing__,-1.0
V250,id_29,V250,id_29____missing__,-1.0
V250,id_31,V250,id_31____missing__,-1.0
V250,id_36,V250,id_36,1.0
V250,id_37,V250,id_37,1.0
V250,id_38,V250,id_38,1.0
V250,DeviceType,V250,DeviceType____missing__,-1.0
V250,has_identity,V250,has_identity,1.0
V251,V252,V251,V252,1.0
V251,V253,V251,V253,1.0
V251,V254,V251,V254,1.0
V251,V255,V251,V255,1.0
V251,V256,V251,V256,1.0
V251,V257,V251,V257,1.0
V251,V258,V251,V258,1.0
V251,V259,V251,V259,1.0
V251,V260,V251,V260,1.0
V251,V261,V251,V261,1.0
V251,V262,V251,V262,1.0
V251,V269,V251,V269,1.0
V251,V273,V251,V273,1.0
V251,V274,V251,V274,1.0
V251,V275,V251,V275,1.0
V251,V302,V251,V302,1.0
V251,V303,V251,V303,1.0
V251,V304,V251,V304,1.0
V251,id_12,V251,id_12__NotFound,1.0
V251,id_15,V251,id_15____missing__,-1.0
V251,id_16,V251,id_16____missing__,-1.0
V251,id_17,V251,id_17____missing__,-1.0
V251,id_19,V251,id_19____missing__,-1.0
V251,id_20,V251,id_20____missing__,-1.0
V251,id_28,V251,id_28____missing__,-1.0
V251,id_29,V251,id_29____missing__,-1.0
V251,id_31,V251,id_31____missing__,-1.0
V251,id_36,V251,id_36,1.0
V251,id_37,V251,id_37,1.0
V251,id_38,V251,id_38,1.0
V251,DeviceType,V251,DeviceType____missing__,-1.0
V251,has_identity,V251,has_identity,1.0
V252,V253,V252,V253,1.0
V252,V254,V252,V254,1.0
V252,V255,V252,V255,1.0
V252,V256,V252,V256,1.0
V252,V257,V252,V257,1.0
V252,V258,V252,V258,1.0
V252,V259,V252,V259,1.0
V252,V260,V252,V260,1.0
V252,V261,V252,V261,1.0
V252,V262,V252,V262,1.0
V252,V269,V252,V269,1.0
V252,V273,V252,V273,1.0
V252,V274,V252,V274,1.0
V252,V275,V252,V275,1.0
V252,V302,V252,V302,1.0
V252,V303,V252,V303,1.0
V252,V304,V252,V304,1.0
V252,id_12,V252,id_12__NotFound,1.0
V252,id_15,V252,id_15____missing__,-1.0
V252,id_16,V252,id_16____missing__,-1.0
V252,id_17,V252,id_17____missing__,-1.0
V252,id_19,V252,id_19____missing__,-1.0
V252,id_20,V252,id_20____missing__,-1.0
V252,id_28,V252,id_28____missing__,-1.0
V252,id_29,V252,id_29____missing__,-1.0
V252,id_31,V252,id_31____missing__,-1.0
V252,id_36,V252,id_36,1.0
V252,id_37,V252,id_37,1.0
V252,id_38,V252,id_38,1.0
V252,DeviceType,V252,DeviceType____missing__,-1.0
V252,has_identity,V252,has_identity,1.0
V253,V254,V253,V254,1.0
V253,V255,V253,V255,1.0
V253,V256,V253,V256,1.0
V253,V257,V253,V257,1.0
V253,V258,V253,V258,1.0
V253,V259,V253,V259,1.0
V253,V260,V253,V260,1.0
V253,V261,V253,V261,1.0
V253,V262,V253,V262,1.0
V253,V269,V253,V269,1.0
V253,V273,V253,V273,1.0
V253,V274,V253,V274,1.0
V253,V275,V253,V275,1.0
V253,V302,V253,V302,1.0
V253,V303,V253,V303,1.0
V253,V304,V253,V304,1.0
V253,id_12,V253,id_12__NotFound,1.0
V253,id_15,V253,id_15____missing__,-1.0
V253,id_16,V253,id_16____missing__,-1.0
V253,id_17,V253,id_17____missing__,-1.0
V253,id_19,V253,id_19____missing__,-1.0
V253,id_20,V253,id_20____missing__,-1.0
V253,id_28,V253,id_28____missing__,-1.0
V253,id_29,V253,id_29____missing__,-1.0
V253,id_31,V253,id_31____missing__,-1.0
V253,id_36,V253,id_36,1.0
V253,id_37,V253,id_37,1.0
V253,id_38,V253,id_38,1.0
V253,DeviceType,V253,DeviceType____missing__,-1.0
V253,has_identity,V253,has_identity,1.0
V254,V255,V254,V255,1.0
V254,V256,V254,V256,1.0
V254,V257,V254,V257,1.0
V254,V258,V254,V258,1.0
V254,V259,V254,V259,1.0
V254,V260,V254,V260,1.0
V254,V261,V254,V261,1.0
V254,V262,V254,V262,1.0
V254,V269,V254,V269,1.0
V254,V273,V254,V273,1.0
V254,V274,V254,V274,1.0
V254,V275,V254,V275,1.0
V254,V302,V254,V302,1.0
V254,V303,V254,V303,1.0
V254,V304,V254,V304,1.0
V254,id_12,V254,id_12__NotFound,1.0
V254,id_15,V254,id_15____missing__,-1.0
V254,id_16,V254,id_16____missing__,-1.0
V254,id_17,V254,id_17____missing__,-1.0
V254,id_19,V254,id_19____missing__,-1.0
V254,id_20,V254,id_20____missing__,-1.0
V254,id_28,V254,id_28____missing__,-1.0
V254,id_29,V254,id_29____missing__,-1.0
V254,id_31,V254,id_31____missing__,-1.0
V254,id_36,V254,id_36,1.0
V254,id_37,V254,id_37,1.0
V254,id_38,V254,id_38,1.0
V254,DeviceType,V254,DeviceType____missing__,-1.0
V254,has_identity,V254,has_identity,1.0
V255,V256,V255,V256,1.0
V255,V257,V255,V257,1.0
V255,V258,V255,V258,1.0
V255,V259,V255,V259,1.0
V255,V260,V255,V260,1.0
V255,V261,V255,V261,1.0
V255,V262,V255,V262,1.0
V255,V269,V255,V269,1.0
V255,V273,V255,V273,1.0
V255,V274,V255,V274,1.0
V255,V275,V255,V275,1.0
V255,V302,V255,V302,1.0
V255,V303,V255,V303,1.0
V255,V304,V255,V304,1.0
V255,id_12,V255,id_12__NotFound,1.0
V255,id_15,V255,id_15____missing__,-1.0
V255,id_16,V255,id_16____missing__,-1.0
V255,id_17,V255,id_17____missing__,-1.0
V255,id_19,V255,id_19____missing__,-1.0
V255,id_20,V255,id_20____missing__,-1.0
V255,id_28,V255,id_28____missing__,-1.0
V255,id_29,V255,id_29____missing__,-1.0
V255,id_31,V255,id_31____missing__,-1.0
V255,id_36,V255,id_36,1.0
V255,id_37,V255,id_37,1.0
V255,id_38,V255,id_38,1.0
V255,DeviceType,V255,DeviceType____missing__,-1.0
V255,has_identity,V255,has_identity,1.0
V256,V257,V256,V257,1.0
V256,V258,V256,V258,1.0
V256,V259,V256,V259,1.0
V256,V260,V256,V260,1.0
V256,V261,V256,V261,1.0
V256,V262,V256,V262,1.0
V256,V269,V256,V269,1.0
V256,V273,V256,V273,1.0
V256,V274,V256,V274,1.0
V256,V275,V256,V275,1.0
V256,V302,V256,V302,1.0
V256,V303,V256,V303,1.0
V256,V304,V256,V304,1.0
V256,id_12,V256,id_12__NotFound,1.0
V256,id_15,V256,id_15____missing__,-1.0
V256,id_16,V256,id_16____missing__,-1.0
V256,id_17,V256,id_17____missing__,-1.0
V256,id_19,V256,id_19____missing__,-1.0
V256,id_20,V256,id_20____missing__,-1.0
V256,id_28,V256,id_28____missing__,-1.0
V256,id_29,V256,id_29____missing__,-1.0
V256,id_31,V256,id_31____missing__,-1.0
V256,id_36,V256,id_36,1.0
V256,id_37,V256,id_37,1.0
V256,id_38,V256,id_38,1.0
V256,DeviceType,V256,DeviceType____missing__,-1.0
V256,has_identity,V256,has_identity,1.0
V257,V258,V257,V258,1.0
V257,V259,V257,V259,1.0
V257,V260,V257,V260,1.0
V257,V261,V257,V261,1.0
V257,V262,V257,V262,1.0
V257,V269,V257,V269,1.0
V257,V273,V257,V273,1.0
V257,V274,V257,V274,1.0
V257,V275,V257,V275,1.0
V257,V302,V257,V302,1.0
V257,V303,V257,V303,1.0
V257,V304,V257,V304,1.0
V257,id_12,V257,id_12__NotFound,1.0
V257,id_15,V257,id_15____missing__,-1.0
V257,id_16,V257,id_16____missing__,-1.0
V257,id_17,V257,id_17____missing__,-1.0
V257,id_19,V257,id_19____missing__,-1.0
V257,id_20,V257,id_20____missing__,-1.0
V257,id_28,V257,id_28____missing__,-1.0
V257,id_29,V257,id_29____missing__,-1.0
V257,id_31,V257,id_31____missing__,-1.0
V257,id_36,V257,id_36,1.0
V257,id_37,V257,id_37,1.0
V257,id_38,V257,id_38,1.0
V257,DeviceType,V257,DeviceType____missing__,-1.0
V257,has_identity,V257,has_identity,1.0
V258,V259,V258,V259,1.0
V258,V260,V258,V260,1.0
V258,V261,V258,V261,1.0
V258,V262,V258,V262,1.0
V258,V269,V258,V269,1.0
V258,V273,V258,V273,1.0
V258,V274,V258,V274,1.0
V258,V275,V258,V275,1.0
V258,V302,V258,V302,1.0
V258,V303,V258,V303,1.0
V258,V304,V258,V304,1.0
V258,id_12,V258,id_12__NotFound,1.0
V258,id_15,V258,id_15____missing__,-1.0
V258,id_16,V258,id_16____missing__,-1.0
V258,id_17,V258,id_17____missing__,-1.0
V258,id_19,V258,id_19____missing__,-1.0
V258,id_20,V258,id_20____missing__,-1.0
V258,id_28,V258,id_28____missing__,-1.0
V258,id_29,V258,id_29____missing__,-1.0
V258,id_31,V258,id_31____missing__,-1.0
V258,id_36,V258,id_36,1.0
V258,id_37,V258,id_37,1.0
V258,id_38,V258,id_38,1.0
V258,DeviceType,V258,DeviceType____missing__,-1.0
V258,has_identity,V258,has_identity,1.0
V259,V260,V259,V260,1.0
V259,V261,V259,V261,1.0
V259,V262,V259,V262,1.0
V259,V269,V259,V269,1.0
V259,V273,V259,V273,1.0
V259,V274,V259,V274,1.0
V259,V275,V259,V275,1.0
V259,V302,V259,V302,1.0
V259,V303,V259,V303,1.0
V259,V304,V259,V304,1.0
V259,id_12,V259,id_12__NotFound,1.0
V259,id_15,V259,id_15____missing__,-1.0
V259,id_16,V259,id_16____missing__,-1.0
V259,id_17,V259,id_17____missing__,-1.0
V259,id_19,V259,id_19____missing__,-1.0
V259,id_20,V259,id_20____missing__,-1.0
V259,id_28,V259,id_28____missing__,-1.0
V259,id_29,V259,id_29____missing__,-1.0
V259,id_31,V259,id_31____missing__,-1.0
V259,id_36,V259,id_36,1.0
V259,id_37,V259,id_37,1.0
V259,id_38,V259,id_38,1.0
V259,DeviceType,V259,DeviceType____missing__,-1.0
V259,has_identity,V259,has_identity,1.0
V260,V261,V260,V261,1.0
V260,V262,V260,V262,1.0
V260,V269,V260,V269,1.0
V260,V273,V260,V273,1.0
V260,V274,V260,V274,1.0
V260,V275,V260,V275,1.0
V260,V302,V260,V302,1.0
V260,V303,V260,V303,1.0
V260,V304,V260,V304,1.0
V260,id_12,V260,id_12__NotFound,1.0
V260,id_15,V260,id_15____missing__,-1.0
V260,id_16,V260,id_16____missing__,-1.0
V260,id_17,V260,id_17____missing__,-1.0
V260,id_19,V260,id_19____missing__,-1.0
V260,id_20,V260,id_20____missing__,-1.0
V260,id_28,V260,id_28____missing__,-1.0
V260,id_29,V260,id_29____missing__,-1.0
V260,id_31,V260,id_31____missing__,-1.0
V260,id_36,V260,id_36,1.0
V260,id_37,V260,id_37,1.0
V260,id_38,V260,id_38,1.0
V260,DeviceType,V260,DeviceType____missing__,-1.0
V260,has_identity,V260,has_identity,1.0
V261,V262,V261,V262,1.0
V261,V269,V261,V269,1.0
V261,V273,V261,V273,1.0
V261,V274,V261,V274,1.0
V261,V275,V261,V275,1.0
V261,V302,V261,V302,1.0
V261,V303,V261,V303,1.0
V261,V304,V261,V304,1.0
V261,id_12,V261,id_12__NotFound,1.0
V261,id_15,V261,id_15____missing__,-1.0
V261,id_16,V261,id_16____missing__,-1.0
V261,id_17,V261,id_17____missing__,-1.0
V261,id_19,V261,id_19____missing__,-1.0
V261,id_20,V261,id_20____missing__,-1.0
V261,id_28,V261,id_28____missing__,-1.0
V261,id_29,V261,id_29____missing__,-1.0
V261,id_31,V261,id_31____missing__,-1.0
V261,id_36,V261,id_36,1.0
V261,id_37,V261,id_37,1.0
V261,id_38,V261,id_38,1.0
V261,DeviceType,V261,DeviceType____missing__,-1.0
V261,has_identity,V261,has_identity,1.0
V262,V269,V262,V269,1.0
V262,V273,V262,V273,1.0
V262,V274,V262,V274,1.0
V262,V275,V262,V275,1.0
V262,V302,V262,V302,1.0
V262,V303,V262,V303,1.0
V262,V304,V262,V304,1.0
V262,id_12,V262,id_12__NotFound,1.0
V262,id_15,V262,id_15____missing__,-1.0
V262,id_16,V262,id_16____missing__,-1.0
V262,id_17,V262,id_17____missing__,-1.0
V262,id_19,V262,id_19____missing__,-1.0
V262,id_20,V262,id_20____missing__,-1.0
V262,id_28,V262,id_28____missing__,-1.0
V262,id_29,V262,id_29____missing__,-1.0
V262,id_31,V262,id_31____missing__,-1.0
V262,id_36,V262,id_36,1.0
V262,id_37,V262,id_37,1.0
V262,id_38,V262,id_38,1.0
V262,DeviceType,V262,DeviceType____missing__,-1.0
V262,has_identity,V262,has_identity,1.0
V263,V264,V263,V264,1.0
V263,V265,V263,V265,1.0
V263,V266,V263,V266,1.0
V263,V267,V263,V267,1.0
V263,V268,V263,V268,1.0
V263,V270,V263,V270,1.0
V263,V271,V263,V271,1.0
V263,V272,V263,V272,1.0
V263,V276,V263,V276,1.0
V263,V277,V263,V277,1.0
V263,V278,V263,V278,1.0
V263,V281,V263,V281,1.0
V263,V284,V263,V284,1.0
V263,V286,V263,V286,1.0
V263,V288,V263,V288,1.0
V263,V289,V263,V289,1.0
V263,V290,V263,V290,1.0
V263,V292,V263,V292,1.0
V263,V297,V263,V297,1.0
V263,V299,V263,V299,1.0
V263,V300,V263,V300,1.0
V263,V301,V263,V301,1.0
V263,V306,V263,V306,0.9560627702217388
V263,V309,V263,V309,1.0
V263,V311,V263,V311,1.0
V263,V313,V263,V313,1.0
V263,V315,V263,V315,1.0
V263,V319,V263,V319,1.0
V263,V321,V263,V321,1.0
V263,id_17,V263,id_17__121.0,1.0000000000000002
V263,id_19,V263,id_19__410.0,1.0000000000000002
V263,id_20,V263,id_20__142.0,1.0000000000000002
V263,DeviceInfo,V263,DeviceInfo__Windows,1.0000000000000002
V264,V265,V264,V265,1.0
V264,V266,V264,V266,1.0
V264,V267,V264,V267,1.0
V264,V268,V264,V268,1.0
V264,V270,V264,V270,1.0
V264,V271,V264,V271,1.0
V264,V272,V264,V272,1.0
V264,V276,V264,V276,1.0
V264,V277,V264,V277,1.0
V264,V278,V264,V278,1.0
V264,V281,V264,V281,1.0
V264,V284,V264,V284,1.0
V264,V286,V264,V286,1.0
V264,V288,V264,V288,1.0
V264,V289,V264,V289,1.0
V264,V290,V264,V290,1.0
V264,V292,V264,V292,1.0
V264,V297,V264,V297,1.0
V264,V299,V264,V299,1.0
V264,V300,V264,V300,1.0
V264,V301,V264,V301,1.0
V264,V306,V264,V306,0.9560627702217388
V264,V309,V264,V309,1.0
V264,V311,V264,V311,1.0
V264,V313,V264,V313,1.0
V264,V315,V264,V315,1.0
V264,V319,V264,V319,1.0
V264,V321,V264,V321,1.0
V264,id_17,V264,id_17__121.0,1.0000000000000002
V264,id_19,V264,id_19__410.0,1.0000000000000002
V264,id_20,V264,id_20__142.0,1.0000000000000002
V264,DeviceInfo,V264,DeviceInfo__Windows,1.0000000000000002
V265,V266,V265,V266,1.0
V265,V267,V265,V267,1.0
V265,V268,V265,V268,1.0
V265,V270,V265,V270,1.0
V265,V271,V265,V271,1.0
V265,V272,V265,V272,1.0
V265,V276,V265,V276,1.0
V265,V277,V265,V277,1.0
V265,V278,V265,V278,1.0
V265,V281,V265,V281,1.0
V265,V284,V265,V284,1.0
V265,V286,V265,V286,1.0
V265,V288,V265,V288,1.0
V265,V289,V265,V289,1.0
V265,V290,V265,V290,1.0
V265,V292,V265,V292,1.0
V265,V297,V265,V297,1.0
V265,V299,V265,V299,1.0
V265,V300,V265,V300,1.0
V265,V301,V265,V301,1.0
V265,V306,V265,V306,0.9560627702217388
V265,V309,V265,V309,1.0
V265,V311,V265,V311,1.0
V265,V313,V265,V313,1.0
V265,V315,V265,V315,1.0
V265,V319,V265,V319,1.0
V265,V321,V265,V321,1.0
V265,id_17,V265,id_17__121.0,1.0000000000000002
V265,id_19,V265,id_19__410.0,1.0000000000000002
V265,id_20,V265,id_20__142.0,1.0000000000000002
V265,DeviceInfo,V265,DeviceInfo__Windows,1.0000000000000002
V266,V267,V266,V267,1.0
V266,V268,V266,V268,1.0
V266,V270,V266,V270,1.0
V266,V271,V266,V271,1.0
V266,V272,V266,V272,1.0
V266,V276,V266,V276,1.0
V266,V277,V266,V277,1.0
V266,V278,V266,V278,1.0
V266,V281,V266,V281,1.0
V266,V284,V266,V284,1.0
V266,V286,V266,V286,1.0
V266,V288,V266,V288,1.0
V266,V289,V266,V289,1.0
V266,V290,V266,V290,1.0000000000000002
V266,V292,V266,V292,1.0000000000000002
V266,V297,V266,V297,1.0
V266,V299,V266,V299,1.0
V266,V300,V266,V300,1.0
V266,V301,V266,V301,1.0
V266,V306,V266,V306,0.9560627702217387
V266,V309,V266,V309,1.0
V266,V311,V266,V311,1.0
V266,V313,V266,V313,1.0
V266,V315,V266,V315,1.0
V266,V319,V266,V319,1.0
V266,V321,V266,V321,1.0
V266,id_17,V266,id_17__121.0,1.0000000000000002
V266,id_19,V266,id_19__410.0,1.0000000000000002
V266,id_20,V266,id_20__142.0,1.0000000000000002
V266,DeviceInfo,V266,DeviceInfo__Windows,1.0000000000000002
V267,V268,V267,V268,1.0
V267,V270,V267,V270,1.0
V267,V271,V267,V271,1.0
V267,V272,V267,V272,1.0
V267,V276,V267,V276,1.0
V267,V277,V267,V277,1.0
V267,V278,V267,V278,1.0
V267,V281,V267,V281,1.0
V267,V284,V267,V284,1.0
V267,V286,V267,V286,1.0
V267,V288,V267,V288,1.0
V267,V289,V267,V289,1.0
V267,V290,V267,V290,1.0000000000000002
V267,V292,V267,V292,1.0000000000000002
V267,V297,V267,V297,1.0
V267,V299,V267,V299,1.0
V267,V300,V267,V300,1.0
V267,V301,V267,V301,1.0
V267,V306,V267,V306,0.9560627702217387
V267,V309,V267,V309,1.0
V267,V311,V267,V311,1.0
V267,V313,V267,V313,1.0
V267,V315,V267,V315,1.0
V267,V319,V267,V319,1.0
V267,V321,V267,V321,1.0
V267,id_17,V267,id_17__121.0,1.0000000000000002
V267,id_19,V267,id_19__410.0,1.0000000000000002
V267,id_20,V267,id_20__142.0,1.0000000000000002
V267,DeviceInfo,V267,DeviceInfo__Windows,1.0000000000000002
V268,V270,V268,V270,1.0
V268,V271,V268,V271,1.0
V268,V272,V268,V272,1.0
V268,V276,V268,V276,1.0
V268,V277,V268,V277,1.0
V268,V278,V268,V278,1.0
V268,V281,V268,V281,1.0
V268,V284,V268,V284,1.0
V268,V286,V268,V286,1.0
V268,V288,V268,V288,1.0
V268,V289,V268,V289,1.0
V268,V290,V268,V290,1.0000000000000002
V268,V292,V268,V292,1.0000000000000002
V268,V297,V268,V297,1.0
V268,V299,V268,V299,1.0
V268,V300,V268,V300,1.0
V268,V301,V268,V301,1.0
V268,V306,V268,V306,0.9560627702217387
V268,V309,V268,V309,1.0
V268,V311,V268,V311,1.0
V268,V313,V268,V313,1.0
V268,V315,V268,V315,1.0
V268,V319,V268,V319,1.0
V268,V321,V268,V321,1.0
V268,id_17,V268,id_17__121.0,1.0000000000000002
V268,id_19,V268,id_19__410.0,1.0000000000000002
V268,id_20,V268,id_20__142.0,1.0000000000000002
V268,DeviceInfo,V268,DeviceInfo__Windows,1.0000000000000002
V269,V273,V269,V273,1.0
V269,V274,V269,V274,1.0
V269,V275,V269,V275,1.0
V269,V302,V269,V302,1.0000000000000002
V269,V303,V269,V303,1.0000000000000002
V269,V304,V269,V304,1.0000000000000002
V269,id_12,V269,id_12__NotFound,1.0
V269,id_15,V269,id_15____missing__,-1.0
V269,id_16,V269,id_16____missing__,-1.0
V269,id_17,V269,id_17____missing__,-1.0
V269,id_19,V269,id_19____missing__,-1.0
V269,id_20,V269,id_20____missing__,-1.0
V269,id_28,V269,id_28____missing__,-1.0
V269,id_29,V269,id_29____missing__,-1.0
V269,id_31,V269,id_31____missing__,-1.0
V269,id_36,V269,id_36,1.0
V269,id_37,V269,id_37,1.0000000000000002
V269,id_38,V269,id_38,1.0000000000000002
V269,DeviceType,V269,DeviceType____missing__,-1.0
V269,has_identity,V269,has_identity,1.0000000000000002
V270,V271,V270,V271,1.0
V270,V272,V270,V272,1.0
V270,V276,V270,V276,1.0
V270,V277,V270,V277,1.0
V270,V278,V270,V278,1.0
V270,V281,V270,V281,1.0
V270,V284,V270,V284,1.0
V270,V286,V270,V286,1.0
V270,V288,V270,V288,1.0
V270,V289,V270,V289,1.0
V270,V290,V270,V290,1.0000000000000002
V270,V292,V270,V292,1.0000000000000002
V270,V297,V270,V297,1.0
V270,V299,V270,V299,1.0
V270,V300,V270,V300,1.0
V270,V301,V270,V301,1.0
V270,V306,V270,V306,0.9560627702217387
V270,V309,V270,V309,1.0
V270,V311,V270,V311,1.0
V270,V313,V270,V313,1.0
V270,V315,V270,V315,1.0
V270,V319,V270,V319,1.0
V270,V321,V270,V321,1.0
V270,id_17,V270,id_17__121.0,1.0000000000000002
V270,id_19,V270,id_19__410.0,1.0000000000000002
V270,id_20,V270,id_20__142.0,1.0000000000000002
V270,DeviceInfo,V270,DeviceInfo__Windows,1.0000000000000002
V271,V272,V271,V272,1.0
V271,V276,V271,V276,1.0
V271,V277,V271,V277,1.0
V271,V278,V271,V278,1.0
V271,V281,V271,V281,1.0
V271,V284,V271,V284,1.0
V271,V286,V271,V286,1.0
V271,V288,V271,V288,1.0
V271,V289,V271,V289,1.0
V271,V290,V271,V290,1.0000000000000002
V271,V292,V271,V292,1.0000000000000002
V271,V297,V271,V297,1.0
V271,V299,V271,V299,1.0
V271,V300,V271,V300,1.0
V271,V301,V271,V301,1.0
V271,V306,V271,V306,0.9560627702217387
V271,V309,V271,V309,1.0
V271,V311,V271,V311,1.0
V271,V313,V271,V313,1.0
V271,V315,V271,V315,1.0
V271,V319,V271,V319,1.0
V271,V321,V271,V321,1.0
V271,id_17,V271,id_17__121.0,1.0000000000000002
V271,id_19,V271,id_19__410.0,1.0000000000000002
V271,id_20,V271,id_20__142.0,1.0000000000000002
V271,DeviceInfo,V271,DeviceInfo__Windows,1.0000000000000002
V272,V276,V272,V276,1.0
V272,V277,V272,V277,1.0
V272,V278,V272,V278,1.0
V272,V281,V272,V281,1.0
V272,V284,V272,V284,1.0
V272,V286,V272,V286,1.0
V272,V288,V272,V288,1.0
V272,V289,V272,V289,1.0
V272,V290,V272,V290,1.0000000000000002
V272,V292,V272,V292,1.0000000000000002
V272,V297,V272,V297,1.0
V272,V299,V272,V299,1.0
V272,V300,V272,V300,1.0
V272,V301,V272,V301,1.0
V272,V306,V272,V306,0.9560627702217387
V272,V309,V272,V309,1.0
V272,V311,V272,V311,1.0
V272,V313,V272,V313,1.0
V272,V315,V272,V315,1.0
V272,V319,V272,V319,1.0
V272,V321,V272,V321,1.0
V272,id_17,V272,id_17__121.0,1.0000000000000002
V272,id_19,V272,id_19__410.0,1.0000000000000002
V272,id_20,V272,id_20__142.0,1.0000000000000002
V272,DeviceInfo,V272,DeviceInfo__Windows,1.0000000000000002
V273,V274,V273,V274,1.0
V273,V275,V273,V275,1.0
V273,V302,V273,V302,1.0000000000000002
V273,V303,V273,V303,1.0000000000000002
V273,V304,V273,V304,1.0000000000000002
V273,id_12,V273,id_12__NotFound,1.0
V273,id_15,V273,id_15____missing__,-1.0
V273,id_16,V273,id_16____missing__,-1.0
V273,id_17,V273,id_17____missing__,-1.0
V273,id_19,V273,id_19____missing__,-1.0
V273,id_20,V273,id_20____missing__,-1.0
V273,id_28,V273,id_28____missing__,-1.0
V273,id_29,V273,id_29____missing__,-1.0
V273,id_31,V273,id_31____missing__,-1.0
V273,id_36,V273,id_36,1.0
V273,id_37,V273,id_37,1.0000000000000002
V273,id_38,V273,id_38,1.0000000000000002
V273,DeviceType,V273,DeviceType____missing__,-1.0
V273,has_identity,V273,has_identity,1.0000000000000002
V274,V275,V274,V275,1.0
V274,V302,V274,V302,1.0000000000000002
V274,V303,V274,V303,1.0000000000000002
V274,V304,V274,V304,1.0000000000000002
V274,id_12,V274,id_12__NotFound,1.0
V274,id_15,V274,id_15____missing__,-1.0
V274,id_16,V274,id_16____missing__,-1.0
V274,id_17,V274,id_17____missing__,-1.0
V274,id_19,V274,id_19____missing__,-1.0
V274,id_20,V274,id_20____missing__,-1.0
V274,id_28,V274,id_28____missing__,-1.0
V274,id_29,V274,id_29____missing__,-1.0
V274,id_31,V274,id_31____missing__,-1.0
V274,id_36,V274,id_36,1.0
V274,id_37,V274,id_37,1.0000000000000002
V274,id_38,V274,id_38,1.0000000000000002
V274,DeviceType,V274,DeviceType____missing__,-1.0
V274,has_identity,V274,has_identity,1.0000000000000002
V275,V302,V275,V302,1.0000000000000002
V275,V303,V275,V303,1.0000000000000002
V275,V304,V275,V304,1.0000000000000002
V275,id_12,V275,id_12__NotFound,1.0
V275,id_15,V275,id_15____missing__,-1.0
V275,id_16,V275,id_16____missing__,-1.0
V275,id_17,V275,id_17____missing__,-1.0
V275,id_19,V275,id_19____missing__,-1.0
